,textID,selected_text
1382,f873960a48,im suppose to get up to go find sumthin to wear tomorrow but i cant get up
1383,aaf69acf6f,my  just woke and groggily walked over to my office  is now sleeping in my lap
1384,361b6281a6,dead
1385,1fb696a58c,thanks
1386,51f56d7464,still sick  bout to play some  till the laker game starts
1387,1b673ea212,it will be my second year that i will not be there
1388,ffe02fe3f5,eatin dinna herd tom brady not movin  fast
1389,8255b23e72,im not ready for my baby to be  tomorrow  she is growing so fast
1390,e108bb4fa1,i woke up this morning thinking it is saturday
1391,9599acaca6,i have both her cds and know them both by heart really tal you think you can intro me to country music
1392,3bd6b2df8c,glad you like it  took around  and a half hours would have been less but i kept stopping for food breaks haha  i was
1393,c281b14817,last class at  one final tomorrow and  finals on friday
1394,93eb6effbb,lao mein and spanikopita haha you would have to be here to know
1395,30abfb5b07,ps wish i were coming tonight
1396,419862456e,hate
1397,5c8a453297,my head hurts  can wait to see the new photoshoot
1398,2bbe1f652e,goodmorning everyone
1399,0eb1ab3558,what did you think of the finale  i thought it was kind of a cheap way out
1400,baf2ccb1cc,i had a vivid dream last night i was crooning away
1401,259a4c12db,happy
1402,b56c29ed7d,why am i always the one on time they are always late i wanna sleep i miss mere
1403,f1f8d50eff,sick
1404,f61ae5403a,its    and i are still up sending you as much tweets as we can philippines tour please
1405,97fd42d38b,i miss my puppy
1406,72624c934f,are they abusing your service manual follower management is a pain i love the style
1407,20967289f5,good
1408,bd5f768159,is excited about tomorrow but i gotta clean the house  clean clean clean ahhhhhhh
1409,9b1060a30e,hope
1410,704dfebd66,why did the blonde keep failing her drivers license testeverytime they stopped she jumped in the back seat
1411,1177c602c8,come to rochester with me and nikki beer and a hog roast always helps
1412,92866f7b8c,thank you
1413,13d0b4314e,is slowly crunching the reality that june is fast approaching in other words classes again and another year will be added to my age
1414,892b8a0cf8,so i guess we r sleepin over
1415,5d8102cab8,killed
1416,3fcdacf90f,well shes getting through
1417,17d1a66db4,no kickboxing classes today  pretty bummed still going to work out hard
1418,4d22612bb6,alone
1419,3cd2b0d233,wishing i was at the michou show right now god life isnt fair
1420,da72cfc9cc,dead
1421,fd57cd4c4e,love
1422,0a57a17968,got a sunburn from coney island bike ride
1423,a9e176a76e,hey i didnt get the email yet
1424,41ff25c568,sad
1425,064b2cc709,pff life sucks sometimes
1426,00b7a60703,wish i had a laptop charger so i could tweet faster
1427,6896f19343,show time baby bye bye for now tweeters
1428,cce4a3ca50,how was your chicken and chips
1429,c9d4cf96af,waaah asshat at cvs yesterday shortchanged me  i paid  for chips
1430,733ac52be6,happy moms day  here in spain it was last
1431,cf1a0bb3c2,nope kicked that habit more then a year ago
1432,8b1ef2334e,thanks
1433,d31c27398f,up early this morning first to portmeirion then home
1434,9f42f42b4f,amazing
1435,98cfd1162e,awwthats a bummer
1436,00c8cfed18,i dont wanna im to spanish today
1437,bbe85e3495,missin the  guys really
1438,0cc4081476,lol haha very funnyyy lol im talking to my bestfriend ashleyyyy
1439,c45f5fb9e6,good
1440,7e5457bddf,workk yay
1441,d138ab0b3a,it is certainly spring in vail co  it is raining and snowing  doesnt mother nature know the mountain is closed for the ski season
1442,6ade83d96d,hameron ive seen those already i link them in my lj post
1443,fbbeb51073,aww thank you soulmate
1444,74b57c43cc,bad
1445,f7638c4126,thx
1446,562c683a44,thanks
1447,1f403981ef,can you fedex me some pizza i have to cancel my nyc trip until later this summer
1448,9358a6253c,i havent started packing
1449,628bab2c42,never even heard of the girls
1450,d934e438cc,burning
1451,548b9da461,love life
1452,e0f9a074cf,now i like startrek personal feels that startrek movie is better than xmen
1453,5fb992345d,fun
1454,590ede849e,that ur anti is what i understood from the message sorry left off ur dont vote bnp msg at end due  space
1455,b78e0c4c19,thank you
1456,02073f1c62,dirty
1457,112da4faa0,gonna go and see my sister at mount saini   shes there for at least another  hours
1458,1d3c1b4821,okay someplease save me now i am watching ninja warrier and eating an egg roll from last night
1459,70d05bf740,im still in bed and on the laptop yep borin
1460,816bbfcd52,happy mothers day
1461,40760ea4e8,why is looking for girls names easier than looking for boys
1462,d6738c3768,excellent point
1463,e0d893b360,very brilliant
1464,e344ef4cf6,thats actually not too far from the truth
1465,84f961fdb2,good morning return to willen island  spring has most definitely sprung    enjoy
1466,c002c2eddd,fine
1467,7369cf2fc5,concord  irvine ca only thats it for
1468,543a06c64b,omg sore shoulder
1469,1047b78606,love
1470,62dd5efb10,gmornin twitterville  took the day off from tweetn yesterday  im jonesing to get back into it today
1471,4652d96d01,goin ta bed now   goodnite jessica
1472,1f9019bba5,lmao you witty wackoloves it
1473,e8a7f5e1a3,die
1474,2f2721c6fe,if i dont believe in him why would he believe in me bring me the horizon  a chill goes down my spine whenever i hear that line
1475,9c52e5ba66,love
1476,d72748e39c,miss
1477,bb96cfef66,booooo  my senior yearbook sucks thanks for the memories bhs
1478,14c6d8edd1,heyy terrence u should come to my school on may  for our talent show
1479,44c3407b4d,theres too much light pollution to see the stars
1480,6f15fcf64e,sick n tired of people who steal
1481,5a4ebbbdba,back to bed
1482,6ee991d0cd,trouble
1483,9932b9c033,if i wasnt workin in  hours id be gettin ratarsed to the point where i couldnt even see let alone stand upthat is how  i feel
1484,8ba9d3448f,warmfuzzies to you my friend
1485,f6f7382036,miss
1486,a93501213c,happy sunday all
1487,703a5708f6,enjoy
1488,683149f529,will care
1489,9a00c7fd06,awww that wasnt very nice
1490,9a1177c3fb,slaving away at work
1491,226dcfa96d,for us tweeps dont forget to call your mom today
1492,e4364d95c3,fml just ran a mile and i just got scraped by my yearbook and i got  on my math test eff today
1493,b14b4d5209,haha i agree  i am her test dummy i just go in and say do whatever you want and i always love it  she is magic
1494,f04b0ca7f2,i dont have  work saturday  
1495,44c7e944b9,going to tmobile  i need a new phone this  is so not working for me anymore
1496,fb6110efb9,raaaaaaaaaaagh early morning  and its not even early must leave for work in  minutes
1497,61c907173c,there you go
1498,2334ad25e6,ooo yuk  thats not good im retching as we tweet
1499,c2484278c9,i miss youuu
1500,e39cb0ca13,lol  thats  less ive got towards the cruise
1501,5f54c3d4cb,seized
1502,62e1413e85,grin
1503,d7b287d1e7,where r all the  tweets from  peopleoh thats rightthey opened the houseofrock last night so theyre still in bed
1504,67ff57361c,working on canada shoots information  coming your way soon if you have expressed interest and i have your email address  eh
1505,762a44afb6,mrsbates left
1506,1a38bc0602,hates having broken wrist and has pe next ugh
1507,a0c3ef4a01,funny
1508,de2a14a465,last day of cgi
1509,94488794d4,who to say hi to and who to buy a shot to lol jk
1510,12b631ca7b,thank you i was just playing that a moment ago actually a very different even more chill version  spooky haha
1511,95dfefd4e7,wait
1512,e637c11dca,forgot
1513,3775d15b1d,so when are you guys coming to alabamayou were supposed to be there tonight but cancelledi had great seats
1514,7f62c60ffe,hey plz look    what do u think plz tell me
1515,a5abb95859,happy
1516,e32bcc9304,easy
1517,f4e8990f70,sadly
1518,2f9f6f89cd,tell x to email me pics officialshew
1519,a86d48a430,heaos keen for next weekend        mummy
1520,1e2e4371a9,hate
1521,dd3dbdf77e,hi ms fussy  waves
1522,8d4c510735,i hope you didnt take that quote personally ive been throwing them out here and there all dayguess i shoulda waited a bit
1523,4ea8274298,at s with
1524,b521edea57,sounds like youre having a great time
1525,a74b7578a5,you spelled my name wrong but message received
1526,173738ce2a,email those pics on ur labtop to me  i wana put one of them as my background
1527,674bb5ca74,british expat tweet tommy and the giant sprout especially for fly  as part of sprout seaso
1528,6e424d5ccf,and im just going into work if we were married we wud never see each other
1529,d4305524e2,weird
1530,e71ac19463,we were at a sleepover and nobody stops me when theres a camera in my hand
1531,ab464f70e6,i wish it would rainbut it wont
1532,d546f8c422,amazing day with my boyfriend hes a good drummer
1533,bab26fdc24,pansy  wtf codeh
1534,4f0c1d97c4,i should have know that extra hand comment would cause trouble  about to upload house music and beyond vol
1535,24a7c7e988,going to i dont know where with taylordoltonjacob chris and my sister
1536,b7b0f4fb71,just got back from a run  im feeling grrrrrreeeeeaat
1537,6957e5f1bf,how come
1538,ee87e14bee,yes  and i want you to keep going if you would
1539,0f9b915617,sunburn ouch
1540,f3afed1887,fun times  
1541,51d74124da,its not a good thing
1542,bcd831b113,i really wish i could be there
1543,f39c65d9ef,hahaha omg i only got  hrs of sleep
1544,1a9933a4fe,i love you
1545,c4453ff2b8,thanks for sending the link
1546,a3f0f32135,arrrr better half made me brekkie in bed weather not  gud in black country  but we wont let it put the dampers on our planned bbq
1547,f433396b44,wish
1548,6388c670c6,loss
1549,bc3032341b,miss
1550,b7c1a22a62,ohhhh that reminds me i know its not one of yours can you send me some of my toothpaste
1551,ca66e5e4b6,thats farrr  elaine got her cartilage pierced its so cute
1552,be16255b41,wake up please
1553,8fa75341d4,would applaud selfvalidation for all sorts of good theological psychological  sociological reasons but agree  lighten up
1554,d147a9feb1,really im an alumnus and i dont know myself and we didnt have macs yet when i was there
1555,afc17894d4,im sorry
1556,03b569041c,it rained here too
1557,ea5c577cb7,disappointed
1558,9891da8fff,it isnt fair
1559,5f42a2d026,no way to comment on site unless you are a member
1560,d3a576d221,you asked about my sf schedule dahlingmaybe next time
1561,eea9145f1b,horrible
1562,49ec0f5742,thx for ur msg so awesome
1563,7b65e54ea9,why does urban outfitters taunt me with amazing clothing thats way too expensive
1564,80832ca578,glad to see you both connected
1565,be226efbd2,hehe
1566,0b581d3f9f,headed back to baltimore tonight
1567,1973abbb06,ive been well thx just getting up for an early morning meeting and wondering why i agreed to it dont like getting up early
1568,7c6b2e810a,writing or making sense
1569,ab07a3fe36,words and counting  my hands hurt
1570,b8d1e767b2,when they dont pop well i feel lousier after playing those
1571,efba862a1b,i just laughed out loud on the bus reading your statement of ethics people moved away he he he
1572,d109999477,can you play i wish by jordan knight
1573,cf64d19714,thank
1574,cc153c2a35,ordered my new shirt
1575,c5556624b0,love
1576,f46d274a8b,omggg i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo
1577,910a250227,cant find my shoes  hope its as bad as itll get   im happy
1578,ab52225ed8,hate
1579,f40d533a23,got all as
1580,c336250f8f,i know i told him i didnt want him to stay home with me but i lied i really did want him to stay home with me
1581,f23c1c4255,not happy
1582,896289196c,gaba haha i think we should let the topic drop now a quick poll would settle the matter if you dont believe me
1583,02624773ca,i wish i can see clips of your show that you hosted hottie shawn in the  and yes
1584,31a107dbcf,but on the bright sideno school
1585,eabaf375f4,i must have viewed that picture of me and  from saturday morning about a milling times  x
1586,51313cb3fd,is listening  watching both my boys on guitar heroes
1587,42ebd9099d,i have turned into a fast food
1588,6ac3031bc9,i hate not getting emails
1589,666f836b32,rockstar umm how bout emaint get  see da game  but i see dey survived anotha game of da series due to notin but lebron im guessin
1590,6e41749ac7,hey  i tried callin u but it wont let me
1591,98f836e4b6,now i am depressed after watching so you think you can dance
1592,88b6d952b6,home form schoolits a long weekend  most ppl would be happy but im notim still mad and sad about him
1593,f6d56869b1,life should be exciting today but someone very close to me has mardy bum and its starting to rub off on me
1594,58272bcdb4,misses nanny
1595,5ded2a1364,allison catch you later terry
1596,6612e42b28,kyle is codys wee bro
1597,c10ae302bc,oh you understand french  well maybe i exxagerated it a little bit lol but they all want at least  years of exp
1598,980578403b,pea plants
1599,de0673a07d,fun
1600,dc0f5bca14,at anthonys for prom
1601,787df2fd0f,home day scale from one to ten is an    i feel old compare to him haha so cute
